species,island,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex
Adelie,Biscoe,37.81701229739338,19.31864455668997,188,3962,MALE
Adelie,Biscoe,36.519405533704415,17.517834007843376,184,3438,MALE
Adelie,Biscoe,41.78781117844427,20.44609128592602,196,4357,MALE
Adelie,Biscoe,37.351121802174646,18.43786669185443,190,3695,MALE
Adelie,Biscoe,38.724700901929744,17.467448230426434,190,3451,MALE
Adelie,Biscoe,40.38952073506463,17.537607143887076,188,3969,MALE
Adelie,Biscoe,38.14086780305719,19.05730434798957,187,4182,MALE
Adelie,Biscoe,40.163335755349266,19.583922606391543,187,3864,MALE
Adelie,Biscoe,39.82568439088455,18.474515689991698,184,4038,MALE
Adelie,Biscoe,41.9322229809032,18.21610372210229,194,3997,MALE
Adelie,Biscoe,41.50494373300772,19.820468739410693,194,4007,MALE
Adelie,Biscoe,38.468581107816895,19.531176874522714,184,3906,MALE
Adelie,Biscoe,41.47367006417554,19.388108065325717,192,4142,MALE
Adelie,Biscoe,38.32535426235493,17.212754588702296,180,3474,MALE
Adelie,Biscoe,42.71720873425463,20.101991773346818,200,4993,MALE
Adelie,Biscoe,43.352800299188054,18.791589552768738,198,4432,MALE
Adelie,Biscoe,36.90087810737066,18.09506216743457,186,3537,MALE
Adelie,Biscoe,40.7655930071505,18.219743580695763,185,3530,MALE
Adelie,Biscoe,39.51553819197379,19.152650827811026,191,4256,MALE
Adelie,Biscoe,41.12281874779299,18.262360653547166,190,4084,MALE
Adelie,Biscoe,38.961958320646104,18.635792452281972,194,4139,MALE
Adelie,Biscoe,38.69616388521932,18.74740517299256,181,4038,MALE
Adelie,Biscoe,40.54475813934703,20.168802905660865,196,4299,MALE
Adelie,Biscoe,42.923834233652805,19.995890812818423,191,4580,MALE
Adelie,Biscoe,41.19550624317382,19.659816601217816,196,4466,MALE
Adelie,Biscoe,38.7536482809361,18.124469929170836,188,3914,MALE
Adelie,Biscoe,41.2926633073763,19.20622888636799,191,3791,MALE
Adelie,Biscoe,38.97463499738177,18.655035554757273,176,3555,MALE
Adelie,Biscoe,38.91440105438406,20.883419746354928,192,4338,MALE
Adelie,Biscoe,39.686902171431576,18.230006833805756,188,4248,MALE
Adelie,Biscoe,41.03543564316468,19.34016091618647,187,4378,MALE
Adelie,Biscoe,43.21546057418002,20.46613892804096,193,4256,MALE
Adelie,Biscoe,41.46429678316523,19.948731591886375,194,4500,MALE
Adelie,Biscoe,41.6658548948365,19.088655784786617,193,4500,MALE
Adelie,Biscoe,41.1465674157841,17.337000414960233,186,3719,MALE
Adelie,Biscoe,40.43859256315237,18.759319630311115,188,3975,MALE
Adelie,Biscoe,40.53607196812368,19.859197909451353,199,4292,MALE
Adelie,Biscoe,41.81491710785239,18.335599181992638,185,3849,MALE
Adelie,Biscoe,40.75515777383945,18.66800504562526,193,4187,MALE
Adelie,Biscoe,35.94744935678145,17.81385104230074,179,3200,MALE
Adelie,Biscoe,38.91932089575327,20.606658984232745,191,4614,MALE
Adelie,Biscoe,41.59437133778873,18.0995393840491,193,3719,MALE
Adelie,Biscoe,39.402219673622824,18.516558271223598,187,3538,MALE
Adelie,Biscoe,40.85480861334415,18.41290622981164,190,3989,MALE
Adelie,Biscoe,40.4311276260111,20.281448892360274,188,4304,MALE
Adelie,Biscoe,40.83353998758827,21.604792888202528,193,4482,MALE
Adelie,Biscoe,43.49008796274823,20.26671508347391,198,4541,MALE
Adelie,Biscoe,40.031471984336996,19.337264801501526,187,3801,MALE
Adelie,Biscoe,41.3313528430688,19.56944936068823,188,4011,MALE
Adelie,Biscoe,37.02028809075979,17.72661850613994,182,3791,MALE
Adelie,Biscoe,40.64796755305994,18.964625870722138,190,4187,MALE
Adelie,Biscoe,38.32655135232747,18.943268864099068,188,4047,MALE
Adelie,Biscoe,41.54085213794648,19.106796161291072,190,4514,MALE
Adelie,Biscoe,38.23482037662651,18.08962021274743,180,3912,MALE
Adelie,Biscoe,46.42533051727161,20.899608469017902,204,4855,MALE
Adelie,Biscoe,39.438092396815556,19.221280253297294,196,3796,MALE
Adelie,Biscoe,40.472448507855525,19.01190576394397,193,3976,MALE
Adelie,Biscoe,39.587581505786865,19.69620341848211,195,4196,MALE
Adelie,Biscoe,35.79628600071462,17.38975134925472,176,3057,MALE
Adelie,Biscoe,40.06980251736674,18.497996938016588,184,3895,MALE
Adelie,Biscoe,40.309556397173104,17.56090253362195,188,3839,MALE
Adelie,Biscoe,38.732749565068765,20.245167262972107,189,4228,MALE
Adelie,Biscoe,38.99832169530733,18.278055372821544,183,3296,MALE
Adelie,Biscoe,41.43843611662037,19.54773563766901,189,4313,MALE
Adelie,Biscoe,42.15667577245773,20.086226770692992,192,4407,MALE
Adelie,Biscoe,43.16583142770342,18.54032207834772,195,4499,MALE
Adelie,Biscoe,39.70179876465832,18.052040677431513,189,3566,MALE
Adelie,Biscoe,38.07287024250571,18.546264497451947,186,3931,MALE
Adelie,Biscoe,40.98178982583601,17.917353787300193,186,3942,MALE
Adelie,Biscoe,36.79732690029039,19.45566298011916,196,4260,MALE
Adelie,Biscoe,39.84092141789309,18.865501130655392,183,3791,MALE
Adelie,Biscoe,43.05640101668895,19.198489435890696,199,4191,MALE
Adelie,Biscoe,39.026847815148386,19.108964654520108,186,3556,MALE
Adelie,Biscoe,42.38361297540019,19.570160409294523,194,4305,MALE
Adelie,Biscoe,40.22365880689838,18.029056247777024,189,4142,MALE
Adelie,Biscoe,42.07753734851323,19.284752095247388,196,4297,MALE
Adelie,Biscoe,41.07027015090591,19.90556877003247,189,4171,MALE
Adelie,Biscoe,41.830956736462674,17.762190879877036,187,3794,MALE
Adelie,Biscoe,40.099546301219085,19.061131164077537,187,3550,MALE
Adelie,Biscoe,43.6318616952654,19.190013652514907,198,4564,MALE
Adelie,Biscoe,38.3597190822017,18.55007953609355,178,3507,MALE
Adelie,Biscoe,40.95753948659673,20.185308953514475,195,4289,MALE
Adelie,Biscoe,41.14827129140053,19.802640225300532,186,4115,MALE
Adelie,Biscoe,38.926718158476156,19.49362451131907,187,3723,MALE
Adelie,Biscoe,42.7468889953617,19.49684005331792,190,4057,MALE
Adelie,Biscoe,39.70683954623599,19.064991993531514,184,3963,MALE
Adelie,Biscoe,43.70114402469494,19.322041971325643,194,4134,MALE
Adelie,Biscoe,42.91332956985672,19.79935888288077,194,4016,MALE
Adelie,Biscoe,41.12324181011974,19.556657538902716,181,4014,MALE
Adelie,Biscoe,38.799674312402544,17.75736293499613,182,3563,MALE
Adelie,Biscoe,38.94910915379488,19.85964022002538,186,4230,MALE
Adelie,Biscoe,41.25360193248552,18.706153721881552,180,4145,MALE
Adelie,Biscoe,39.36680500248606,19.441227407448157,193,3910,MALE
Adelie,Biscoe,38.02792695490273,19.764944207390148,188,4155,MALE
Adelie,Biscoe,41.397933672721905,20.113837175285795,198,4649,MALE
Adelie,Biscoe,43.44436375429737,19.488724954878705,189,4021,MALE
Adelie,Biscoe,39.54075500670815,18.5849952056819,182,3714,MALE
Adelie,Biscoe,45.7332457127471,20.166426785720407,198,5198,MALE
Adelie,Biscoe,42.504833804611046,20.181562990316767,198,4449,MALE
Adelie,Biscoe,42.449442990661716,18.403798827671302,187,3955,MALE
Adelie,Biscoe,42.444981539584276,19.02544449414978,192,4137,MALE
Adelie,Biscoe,40.67246506496837,18.796275064181152,180,4081,MALE
Adelie,Biscoe,44.54310641214657,19.233049651560496,199,4502,MALE
Adelie,Biscoe,43.26984180653942,18.650954588815438,200,4453,MALE
Adelie,Biscoe,40.055348092316436,19.33252489244147,193,3806,MALE
Adelie,Biscoe,38.036160690082916,18.529412751280866,175,3907,MALE
Adelie,Biscoe,42.040414117404936,17.98250672495882,179,3478,MALE
Adelie,Biscoe,43.391801406770504,18.999582902900784,196,4023,MALE
Adelie,Biscoe,37.25476535429649,18.351615685491552,177,3863,MALE
Adelie,Biscoe,40.42788803982495,19.523036740044237,191,4144,MALE
Adelie,Biscoe,42.17134842634076,20.030820910584268,201,4765,MALE
Adelie,Biscoe,44.38618932070686,18.909331367418,194,4439,MALE
Adelie,Biscoe,41.7223420674232,19.093771918731054,189,3863,MALE
Adelie,Biscoe,38.68833029045996,18.53182542896301,191,3806,MALE
Adelie,Biscoe,42.809427685847844,18.99318465289481,191,4931,MALE
Adelie,Biscoe,41.234242388106715,19.21368273125178,193,4146,MALE
Adelie,Biscoe,37.78310188622061,18.109304169882595,182,4123,MALE
Adelie,Biscoe,41.35327213535543,19.835671182089925,184,4254,MALE
Adelie,Biscoe,38.248141134004754,19.40266175750882,183,3630,MALE
Adelie,Biscoe,43.76762526705854,19.559136131244447,197,4167,MALE
Adelie,Biscoe,42.72456395730284,18.97000567774704,199,4489,MALE
Adelie,Biscoe,38.149828791145104,17.68011881660332,176,3534,MALE
Adelie,Biscoe,41.44498242290951,19.57756205595506,200,4361,MALE
Adelie,Biscoe,44.248397458875615,20.501924336606283,194,4612,MALE
Adelie,Biscoe,39.64585054778112,20.89745151418696,195,4171,MALE
Adelie,Biscoe,37.8853520262588,18.824800798801245,198,3970,MALE
Adelie,Biscoe,41.15923656660578,19.441620217446058,191,4116,MALE
Adelie,Biscoe,43.22088926197688,19.421921203265338,192,4401,MALE
Adelie,Biscoe,37.963503015179505,19.242779767658753,198,4126,MALE
Adelie,Biscoe,43.751712666201826,20.17234004423489,202,4291,MALE
Adelie,Biscoe,41.8388957544735,18.028335873133962,189,3999,MALE
Adelie,Biscoe,43.5162486118808,19.863364446603644,202,4644,MALE
Adelie,Biscoe,39.68199912814223,18.50449193019559,195,3677,MALE
Adelie,Biscoe,41.885732053923284,18.628768999071063,193,4375,MALE
Adelie,Biscoe,34.173909883895675,18.684814369028572,182,3858,MALE
Adelie,Biscoe,41.40935668612183,18.295857307977574,178,3549,MALE
Adelie,Biscoe,41.636330197417045,20.1197311182783,195,4343,MALE
Adelie,Biscoe,38.36568577756796,18.03343843303938,185,3732,MALE
Adelie,Biscoe,41.88422961346549,17.97869772749106,191,4135,MALE
Adelie,Biscoe,42.86382631373428,18.584886234641807,193,4026,MALE
Adelie,Biscoe,39.18510818534649,20.468189408320573,184,3940,MALE
Adelie,Biscoe,40.798775909955886,20.192304693665022,190,3817,MALE
Adelie,Biscoe,41.25992332638042,18.22167383410241,187,3581,MALE
Adelie,Biscoe,37.84548025818163,18.108371886519713,186,3769,MALE
Adelie,Biscoe,37.71894653160254,19.839739554886286,191,3849,MALE
Adelie,Biscoe,39.5451935915159,18.02102891939212,184,3367,MALE
Adelie,Biscoe,38.997912013234654,19.96339356640851,190,3941,MALE
Adelie,Biscoe,38.32695342051497,18.1780513092964,184,3790,MALE
Adelie,Biscoe,40.433432492990946,17.682966558033,194,3552,MALE
Adelie,Biscoe,41.231223783952,19.1448052503039,192,3692,MALE
Adelie,Biscoe,43.10680927124292,19.371350731639208,191,3941,MALE
Adelie,Biscoe,39.72594284302928,17.97922503305076,194,3864,MALE
Adelie,Biscoe,39.7298674372052,19.339874979984586,182,3875,MALE
Adelie,Biscoe,39.27545061764962,19.13150522501266,185,3348,MALE
Adelie,Biscoe,41.421474821165134,18.060592167708656,183,3755,MALE
Adelie,Biscoe,40.65618967385136,19.73386357104881,195,3921,MALE
Adelie,Biscoe,38.3979199773407,19.080525944012138,186,3733,MALE
Adelie,Biscoe,36.59447241330792,20.064008290117894,189,3686,MALE
Adelie,Biscoe,41.23784267002106,19.649067499634263,188,4501,MALE
Adelie,Biscoe,42.02887951332234,18.92436511276606,195,4628,MALE
Adelie,Biscoe,41.00710785133041,17.62648139010818,180,3945,MALE
Adelie,Biscoe,39.798380967739874,17.967652239205073,187,3653,MALE
Adelie,Biscoe,40.1409247039369,19.502621870690916,194,4640,MALE
Adelie,Biscoe,41.318009203548286,18.12677763668221,191,4447,MALE
Adelie,Biscoe,44.008293672390025,18.828024063767526,190,4355,MALE
Adelie,Biscoe,37.761248616199154,19.114630059887745,185,3740,MALE
Adelie,Biscoe,40.79785098726095,19.466413328275912,186,4068,MALE
Adelie,Biscoe,44.56333174541276,18.92980900132585,190,4368,MALE
Adelie,Biscoe,40.090428679993,17.789791265584036,196,3943,MALE
Adelie,Biscoe,41.068024151889624,18.726835618536782,181,3804,MALE
Adelie,Biscoe,42.18609441336402,17.9888582753078,193,4178,MALE
Adelie,Biscoe,41.90693363829427,20.347662770376566,188,4154,MALE
Adelie,Biscoe,43.02126055059104,19.777247346204078,198,4616,MALE
Adelie,Biscoe,41.85543664217929,18.3707046431699,191,4122,MALE
Adelie,Biscoe,38.76673449067368,17.627660168699038,189,3481,MALE
Adelie,Biscoe,40.51503281282417,18.771347205039234,192,4007,MALE
Adelie,Biscoe,41.804092131377296,17.428121293250843,186,3817,MALE
Adelie,Biscoe,42.07252392663214,20.10681212944826,196,4507,MALE
Adelie,Biscoe,38.554493844023455,18.589902322367312,179,3590,MALE
Adelie,Biscoe,40.51257975850075,21.029478095661997,196,4106,MALE
Adelie,Biscoe,38.35117348781316,20.746257690691777,197,4572,MALE
Adelie,Biscoe,38.60234117071061,20.0211881174244,193,4003,MALE
Adelie,Biscoe,40.79153991713032,19.784938219694393,184,4001,MALE
Adelie,Biscoe,40.700733579624234,19.651138706692578,192,4398,MALE
Adelie,Biscoe,39.931699430440325,19.759045551748297,184,3786,MALE
Adelie,Biscoe,40.91369908619643,17.742550077947698,176,3421,MALE
Adelie,Biscoe,41.98563618578366,18.893519521530617,187,3977,MALE
Adelie,Biscoe,44.0583696319348,19.334195320965378,195,4573,MALE
Adelie,Biscoe,39.71685044306821,18.188279980328698,189,4226,MALE
Adelie,Biscoe,41.64230179877747,18.653641225277088,188,3901,MALE
Adelie,Biscoe,40.76979608048199,18.256609440612685,191,4081,MALE
Adelie,Biscoe,41.96791071614047,19.710972893477297,190,3557,MALE
Adelie,Biscoe,39.68766372023724,20.167587231794762,196,4056,MALE
Adelie,Biscoe,42.10117849868144,17.64882916889771,185,3398,MALE
Adelie,Biscoe,38.32288289505342,18.856358408884226,183,3942,MALE
Adelie,Biscoe,43.55650580586591,19.719862482141394,197,4860,MALE
Adelie,Biscoe,41.92331839500258,17.70254978186348,192,4348,MALE
Adelie,Biscoe,42.66815475545737,18.835400734372673,190,4542,MALE
Adelie,Biscoe,38.570116030929604,18.784433426698303,188,4073,MALE
Adelie,Biscoe,41.055532745537285,19.113690439852395,191,3864,MALE
Adelie,Biscoe,42.88247745179603,18.55646667576677,194,4401,MALE
Adelie,Biscoe,40.59130483954403,18.41277468061207,193,4107,MALE
Adelie,Biscoe,39.30064874011562,19.640755886689846,193,3774,MALE
Adelie,Biscoe,34.86130608779881,19.351232353846704,190,3487,MALE
Adelie,Biscoe,38.35103402747443,18.425108258896962,180,3523,MALE
Adelie,Biscoe,38.920723625873286,19.207242563607117,183,3345,MALE
Adelie,Biscoe,41.957478705269516,19.56753362406887,190,4075,MALE
Adelie,Biscoe,37.17166143250277,19.406450320808574,190,3482,MALE
Adelie,Biscoe,41.08285779902735,18.014308675375503,190,4229,MALE
Adelie,Biscoe,41.06297849405588,19.671714190583096,187,4037,MALE
Adelie,Biscoe,41.539756045762346,19.37562054238849,187,4366,MALE
Adelie,Biscoe,38.76634316648884,18.320197826842715,189,3517,MALE
Adelie,Biscoe,41.04731824614446,19.28104819245547,192,4336,MALE
Adelie,Biscoe,42.59571879166235,19.510236829257508,199,4859,MALE
Adelie,Biscoe,43.97084631645193,18.6901336813983,202,4601,MALE
Adelie,Biscoe,39.465416168178464,18.61972891082892,192,4231,MALE
Adelie,Biscoe,41.999745003156825,19.23692383894811,194,4019,MALE
Adelie,Biscoe,41.20302791645997,20.154094600245006,188,4291,MALE
Adelie,Biscoe,41.00900455067053,18.0526025119519,183,4002,MALE
Adelie,Biscoe,39.51123462311776,18.935301723874304,190,3903,MALE
Adelie,Biscoe,40.00226590604787,18.32855469599829,187,4078,MALE
Adelie,Biscoe,40.04879284158962,17.614476678068524,180,3367,MALE
Adelie,Biscoe,38.350642068584094,19.36213454906459,185,3982,MALE
Adelie,Biscoe,40.102227972055694,18.88673826028191,191,3904,MALE
Adelie,Biscoe,44.43813212581881,18.286960157146467,190,4153,MALE
Adelie,Biscoe,42.57502916448071,19.95531010920449,197,4424,MALE
Adelie,Biscoe,40.03844142366302,18.23676298722572,194,3849,MALE
Adelie,Biscoe,40.25184825516064,18.08175872397762,186,4105,MALE
Adelie,Biscoe,40.48323845643264,17.88048536139312,183,4004,MALE
Adelie,Biscoe,38.60910036536235,18.396093171331685,181,3730,MALE
Adelie,Biscoe,39.453341228601296,18.241665907914197,177,3927,MALE
Adelie,Biscoe,39.93269009111445,17.710333832793346,179,3112,MALE
Adelie,Biscoe,39.8590355128226,18.96812780932189,187,4350,MALE
Adelie,Biscoe,38.533528578546125,19.085432408054594,196,3668,MALE
Adelie,Biscoe,37.95514239736538,19.99749518203067,191,3862,MALE
Adelie,Biscoe,41.37613925582719,18.719353714689333,199,4111,MALE
Adelie,Biscoe,38.65377788907656,18.586676128311172,182,3847,MALE
Adelie,Biscoe,46.43556751901961,19.4993453996109,194,4614,MALE
Adelie,Biscoe,44.8700338430468,19.453637673222417,196,4121,MALE
Adelie,Biscoe,39.69290768019253,19.156760071866074,190,4368,MALE
Adelie,Biscoe,37.3126075224118,19.274051930777013,188,3851,MALE
Adelie,Biscoe,40.35453842426307,18.57909829779151,190,3963,MALE
Adelie,Biscoe,39.27469173852633,19.93622956157664,187,3901,MALE
Adelie,Biscoe,39.91778085198982,19.527264902899873,187,4180,MALE
Adelie,Biscoe,40.85829305476755,18.40480612628319,195,4126,MALE
Adelie,Biscoe,39.49820312256701,18.160476583183847,183,3796,MALE
Adelie,Biscoe,41.65511527144081,18.882548599897838,187,4289,MALE
Adelie,Biscoe,38.82744796725013,17.844995879283704,187,3874,MALE
Adelie,Biscoe,42.169325534748836,19.131563081091816,198,4262,MALE
Adelie,Biscoe,37.37863626169266,18.96388689894287,184,3675,MALE
Adelie,Biscoe,38.714684485689865,19.718153419022094,186,3491,MALE
Adelie,Biscoe,40.90422864070893,18.34287472384213,185,4060,MALE
Adelie,Biscoe,40.96270146348957,18.48414373711589,184,3848,MALE
Adelie,Biscoe,39.77935612589928,19.803161683137464,195,4304,MALE
Adelie,Biscoe,37.0253675297103,19.533236685002162,187,4116,MALE
Adelie,Biscoe,38.35292122709095,17.94205403339608,191,3809,MALE
Adelie,Biscoe,39.84010831286514,20.318856791456458,193,4369,MALE
Adelie,Biscoe,44.26449197485062,19.01820778625415,195,4048,MALE
Adelie,Biscoe,37.45427507451468,19.38794901192043,188,3793,MALE
Adelie,Biscoe,43.90775359396596,19.431083841991125,203,4948,MALE
Adelie,Biscoe,43.963955899966074,19.529709469195538,193,4211,MALE
Adelie,Biscoe,41.88788724880447,19.978545304838917,191,4704,MALE
Adelie,Biscoe,38.670583961512335,17.877678506929605,187,3717,MALE
Adelie,Biscoe,41.03676054502161,20.760055688502273,189,4291,MALE
Adelie,Biscoe,37.997714954849634,20.147247876700206,195,4327,MALE
Adelie,Biscoe,38.85096425764401,16.912917295134633,181,3984,MALE
Adelie,Biscoe,43.17092041317295,20.205101038727534,186,4156,MALE
Adelie,Biscoe,41.4679848837279,19.0979545657026,192,4113,MALE
Adelie,Biscoe,39.35772047460523,18.998147943870585,191,3944,MALE
Adelie,Biscoe,40.09167810637511,19.37800082529792,194,4259,MALE
Adelie,Biscoe,42.890329894151485,19.20043118029919,193,3716,MALE
Adelie,Biscoe,39.23630156862142,18.396753864673816,178,3990,MALE
Adelie,Biscoe,42.83871605919148,19.95702584883683,194,4612,MALE
Adelie,Biscoe,38.980143027866404,18.69938056446988,182,3271,MALE
Adelie,Biscoe,45.384077110016214,19.36709248547789,190,4323,MALE
Adelie,Biscoe,43.124878971788924,17.891265374193324,181,3492,MALE
Adelie,Biscoe,42.91955986202725,18.733418707886003,196,3798,MALE
Adelie,Biscoe,40.524492221330306,17.94325599875442,183,3481,MALE
Adelie,Biscoe,40.82785790437981,18.42694552932406,184,3821,MALE
Adelie,Biscoe,43.178569138199435,19.756931360985302,181,4279,MALE
Adelie,Biscoe,41.91713148354559,20.822023756994763,198,4487,MALE
Adelie,Biscoe,39.144185206376775,19.762742058516828,190,4175,MALE
Adelie,Biscoe,42.31409266369175,18.875046419636536,206,4167,MALE
Adelie,Biscoe,38.14567868593364,18.189284236035544,182,3665,MALE
Adelie,Biscoe,41.88626593043159,17.625468955407293,187,3672,MALE
Adelie,Biscoe,41.341553948329995,19.685772187900426,196,4229,MALE
Adelie,Biscoe,39.82848239860295,17.530576761519775,183,3569,MALE
Adelie,Biscoe,38.10130976324355,18.277417246960876,179,3704,MALE
Adelie,Biscoe,42.010544606849045,20.010680729457963,185,3939,MALE
Adelie,Biscoe,40.14667362839727,19.324463112966566,188,4451,MALE
Adelie,Biscoe,40.345732491346375,19.01801454521909,195,4255,MALE
Adelie,Biscoe,39.7564150220455,18.70034246339754,181,4163,MALE
Adelie,Biscoe,39.41654913919501,17.780588396614345,193,3631,MALE
Adelie,Biscoe,40.04939732640497,17.382831062613153,175,3376,MALE
Adelie,Biscoe,37.0998701967276,20.368336356533295,191,3868,MALE
Adelie,Biscoe,39.94624397133024,18.831441725399856,187,3789,MALE
Adelie,Biscoe,39.443650528304765,18.82549804657991,187,3574,MALE
Adelie,Biscoe,42.00177020703652,17.977672659226222,190,3939,MALE
Adelie,Biscoe,42.60870090131756,20.335715171852087,198,4520,MALE
Adelie,Biscoe,41.13600678598461,19.162753615256136,188,3966,MALE
Adelie,Biscoe,41.050114939483876,20.156148353212725,203,4290,MALE
Adelie,Biscoe,40.7994493514233,18.946335829952755,198,4131,MALE
